stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,wheelchair_boarding
2908,15110,"Elmwood Ave & Amherst St",,42.940880,-78.878701,1,0
2909,15120,"Elmwood Ave & Auburn Ave",,42.918459,-78.876901,1,0
2910,15130,"Elmwood Ave & Auburn Ave",,42.918988,-78.877141,1,0
2911,15140,"Elmwood Ave & Bird Ave",,42.925740,-78.876683,1,0
2912,15150,"Elmwood Ave & Bird Ave",,42.926378,-78.877131,1,0
2913,15160,"Elmwood Ave & Breckenridge St",,42.917108,-78.877131,1,0
2914,15170,"Elmwood Ave & Bryant St",,42.909148,-78.877021,1,0
2915,15020,"1966 Elmwood Ave",,42.953778,-78.878463,1,0
2916,14720,"Electric Ave & Warsaw Ave",,42.814619,-78.828183,1,0
2917,13210,"Delaware Ave & West Mohawk St",,42.887719,-78.877711,1,0
2918,14600,"Electric Ave & McGurk Ave",,42.801948,-78.828933,1,0
2919,13150,"Delaware Ave & Lowell Rd",,42.980129,-78.872462,1,0
2920,14630,"Electric Ave & Orange St",,42.822078,-78.827771,1,0
2921,14640,"Electric Ave & Peach St",,42.819960,-78.827843,1,0
2922,14650,"Electric Ave & Peach St",,42.820160,-78.828014,1,0
2923,14660,"Electric Ave & Pearl Ave",,42.799948,-78.829053,1,0
2924,14670,"Electric Ave & Pearl Ave",,42.800000,-78.829232,1,0
2925,14680,"Electric Ave & Roland Ave",,42.811399,-78.828353,1,0
2926,14690,"Electric Ave & Roland Ave",,42.811698,-78.828594,1,0
2927,14700,"Electric Ave & Shamrock Dr",,42.806730,-78.828792,1,0
2929,14712,"Electric Ave & Warsaw Ave",,42.814888,-78.828312,1,0
2930,15200,"Elmwood Ave & Canterbury Lane",,42.984439,-78.878774,1,0
2931,14740,"Elk St & Bailey Ave",,42.864758,-78.825852,1,0
2933,14773,"Elk St & Seneca St",,42.863988,-78.821693,1,0
2935,14790,"Ellicott St & William St",,42.885568,-78.871921,1,0
2936,14800,"Ellicott St & East Chippewa St",,42.889949,-78.870540,1,0
2937,14810,"Ellicott St & Clinton St",,42.884819,-78.872210,1,0
2938,14830,"Ellicott St & East Huron St",,42.888100,-78.871170,1,0
2939,14850,"Ellicott St & North Division St",,42.882830,-78.872841,1,0
2940,14860,"Ellicott St & MTC",,42.883348,-78.872411,1,0
2942,14870,"Ellicott St & East Tupper St",,42.893120,-78.869411,1,0
2943,14710,"Electric Ave & Van Wyck St",,42.806259,-78.828602,1,0
2944,15700,"Elmwood Ave & Potomac Ave",,42.924008,-78.876852,1,0
2945,15523,"Elmwood Ave & Knoche Rd",,42.993910,-78.878754,1,0
2946,15530,"Elmwood Ave & Lafayette Ave",,42.920128,-78.876740,1,0
2947,15540,"Elmwood Ave & Lafayette Ave",,42.920637,-78.877122,1,0
2948,15550,"Elmwood Ave & Lexington Ave",,42.913050,-78.876972,1,0
2949,15560,"Elmwood Ave & Lexington Ave",,42.913439,-78.877160,1,0
2950,15570,"Elmwood Ave & Mang Ave",,42.961659,-78.878503,1,0
2951,15580,"Elmwood Ave & Mang Ave",,42.962279,-78.878832,1,0
2952,15600,"Elmwood Ave & McKinley High School",,42.938118,-78.878600,1,0
2953,15630,"Elmwood Ave & M Wile Company",,42.952159,-78.878433,1,0
2954,15650,"Elmwood Ave & North St",,42.902149,-78.877110,1,0
2955,15660,"Elmwood Ave & North Ave",,42.902409,-78.877232,1,0
2956,15180,"Elmwood Ave & Bryant St",,42.909169,-78.877242,1,0
2957,15680,"Elmwood Ave & Nottingham Terrace",,42.935649,-78.877992,1,0
2958,15500,"Elmwood Ave & Kenmore Ave",,42.958349,-78.878233,1,0
2959,15710,"Elmwood Ave & Potomac Ave",,42.924019,-78.877162,1,0
2960,15720,"Elmwood Ave & Psychiatric Center",,42.930439,-78.877122,1,0
2961,15730,"Elmwood Ave & Ralston Ave",,42.975380,-78.878832,1,0
2962,15740,"Elmwood Ave & Rockwell Rd",,42.932248,-78.877072,1,0
2963,15750,"Elmwood Ave & Rockwell Rd",,42.932158,-78.876811,1,0
2964,15760,"Elmwood Ave & Shepard Ave",,42.968979,-78.878602,1,0
2965,15770,"Elmwood Ave & Shepard Ave",,42.969398,-78.878843,1,0
2966,15780,"Elmwood Ave & Sheridan Dr",,42.981439,-78.878611,1,0
2967,15790,"Elmwood Ave & Sheridan Dr",,42.980518,-78.878771,1,0
2968,15800,"Elmwood Ave & Sheridan Dr",,42.980408,-78.878651,1,0
2969,15810,"Elmwood Ave & Sheridan Dr",,42.981398,-78.878761,1,0
2970,15820,"Elmwood Ave & Summer St",,42.904988,-78.877042,1,0
2971,15670,"Elmwood Ave & North End Ave",,42.972440,-78.878612,1,0
2972,15370,"Elmwood Ave & Hampton Parkway",,42.979200,-78.878783,1,0
2973,14596,"Electric Ave & Lake Ave",,42.797577,-78.829093,1,0
2974,15220,"Elmwood Ave & Chatham Ave",,42.937559,-78.878391,1,0
2975,15240,"Elmwood Ave & Cleveland Ave",,42.917330,-78.876902,1,0
2976,15250,"Elmwood Ave & Colonial Ave",,42.982738,-78.878613,1,0
2977,15260,"Elmwood Ave & West Delavan Ave",,42.921947,-78.876671,1,0
2978,15270,"Elmwood Ave & West Delavan Ave",,42.922438,-78.877143,1,0
2979,15280,"Elmwood Ave & Elmview Place",,42.939540,-78.878722,1,0
2980,15290,"Elmwood Ave & Ferndale Ave",,42.986229,-78.878630,1,0
2981,15300,"Elmwood Ave & Ferndale Ave",,42.986579,-78.878770,1,0
2982,15310,"Elmwood Ave & Fordham Dr",,42.939148,-78.878462,1,0
2983,15320,"Elmwood Ave & Forest Ave",,42.927828,-78.877110,1,0
2984,15330,"Elmwood Ave & Forest Ave",,42.928129,-78.876932,1,0
2985,15520,"Elmwood Ave & Knoche Rd",,42.993548,-78.878914,1,0
2986,15350,"Elmwood Ave & Grote St",,42.942477,-78.878593,1,0
2987,15510,"Elmwood Ave & Kenmore Ave",,42.958927,-78.878832,1,0
2988,15380,"Elmwood Ave & Henderson Ave",,42.972579,-78.878832,1,0
2989,15390,"Elmwood Ave & Hertel Ave",,42.947380,-78.877983,1,0
2990,15400,"Elmwood Ave & Hertel Ave",,42.948037,-78.878383,1,0
2991,15410,"Elmwood Ave & Hinman Ave",,42.956538,-78.878163,1,0
2992,15420,"Elmwood Ave & Hinman Ave",,42.957017,-78.878523,1,0
2993,15430,"Elmwood Ave & Homewood Ave",,42.983307,-78.878763,1,0
2994,15440,"Elmwood Ave & Huron St",,42.889478,-78.878843,1,0
2995,15450,"Elmwood Ave & Hutch Tech High School",,42.891648,-78.878162,1,0
2996,15460,"Elmwood Ave & Johnson Park",,42.892059,-78.877860,1,0
2997,15480,"Elmwood Ave & June Rd",,42.977868,-78.878631,1,0
2998,15490,"Elmwood Ave & Kenmore Mercy Hospital",,42.977079,-78.878802,1,0
2999,15190,"Elmwood Ave & Canterbury Lane",,42.984530,-78.878612,1,0
3000,15340,"Elmwood Ave & Great Arrow Ave",,42.942209,-78.878292,1,0
3001,13690,"Delaware Ave & Virginia St",,42.897038,-78.874841,1,0
3002,13560,"Delaware St & Syracuse Ave",,43.004778,-78.874302,1,0
3003,13570,"Delaware Ave & Tacoma Ave",,42.951709,-78.868840,1,0
3004,13580,"Delaware Ave & Tacoma Ave",,42.951668,-78.869002,1,0
3005,13590,"Delaware Ave & Thorncliff Blvd",,42.982929,-78.872442,1,0
3006,13600,"Delaware Ave & Tremaine Ave",,42.960629,-78.869871,1,0
3007,13610,"Delaware Ave & Tremont Ave",,42.966329,-78.870592,1,0
3008,13620,"Delaware Ave & Tulane Rd",,42.974648,-78.871721,1,0
3009,13630,"Delaware Ave & West Tupper St",,42.893799,-78.875653,1,0
3010,13640,"Delaware Ave & Tupper St",,42.894279,-78.875863,1,0
3011,13643,"Delaware St & Tussing Lane",,43.003037,-78.875023,1,0
3012,13660,"Delaware St & Utica Ave",,43.005879,-78.873991,1,0
3013,13860,"Deveaux St & College Ave",,43.122179,-79.049072,1,0
3014,13680,"Delaware Ave & Virginia St",,42.896668,-78.874750,1,0
3015,13530,"Delaware Ave & Summer St",,42.904949,-78.872123,1,0
3016,13710,"Delaware St & Walter Ave",,43.007468,-78.873572,1,0
3017,13720,"Delaware Ave & Warren Ave",,42.961837,-78.869900,1,0
3018,13730,"Delaware Ave & Waverly Ave",,42.989059,-78.873632,1,0
3019,13740,"Delaware Ave & Westchester Blvd",,42.976490,-78.871970,1,0
3020,13750,"Delaware Ave & Westgate Rd",,42.964770,-78.870393,1,0
3021,13760,"Delaware Ave & West Ferry St",,42.915108,-78.869201,1,0
3022,14610,"Electric Ave & McGurk Ave",,42.802378,-78.829453,1,0
3023,13780,"Delaware Ave & West Girard Blvd",,42.971349,-78.871283,1,0
3024,14590,"Electric Ave & Kirby Ave",,42.816929,-78.828132,1,0
3025,13800,"Delaware Ave & West Utica St",,42.911458,-78.870443,1,0
3026,13810,"Delaware Ave & Zimmerman Blvd",,42.984579,-78.872693,1,0
3027,13670,"Delaware Ave & Villa Ave",,42.957878,-78.869381,1,0
3028,13400,"Delaware Ave & Orchard Loop",,42.988637,-78.873171,1,0
3029,13220,"Delaware Ave & Mohawk St",,42.888130,-78.877741,1,0
3030,13240,"Delaware St & Morgan St",,43.018408,-78.874680,1,0
3031,13250,"Delaware Ave & Mt. St. Marys",,42.987149,-78.873042,1,0
3032,13280,"Delaware Ave & Nash Rd",,42.965118,-78.870301,1,0
3033,13300,"Delaware Ave & North St",,42.902017,-78.872993,1,0
3034,13310,"Delaware Ave & North St",,42.901869,-78.873342,1,0
3035,13320,"Delaware Ave & North End Ave",,42.972949,-78.871493,1,0
3036,13330,"Delaware Ave & Nottingham Terrace",,42.935638,-78.866281,1,0
3037,13340,"Delaware Ave & Nottingham Terrace",,42.935490,-78.866491,1,0
3038,13350,"Delaware Ave & North Johnson Park",,42.892199,-78.876120,1,0
3039,13360,"Delaware Ave & Oakridge Ave",,42.985538,-78.872821,1,0
3040,13550,"Delaware St & Summit St",,43.005260,-78.874543,1,0
3041,13380,"Delaware Ave & Orchard Dr",,42.988467,-78.873273,1,0
3042,13540,"Delaware Ave & Summer St",,42.904908,-78.872483,1,0
3043,13410,"Delaware Ave & Parkwood Ave",,42.959938,-78.869562,1,0
3044,13430,"Delaware Ave & Rand Ave",,42.942269,-78.867653,1,0
3045,13440,"Delaware St & Roosevelt Ave",,43.010760,-78.872702,1,0
3046,13450,"Delaware Ave & Sanders Rd",,42.956817,-78.869261,1,0
3047,13460,"Delaware Ave & Shepard Ave",,42.969538,-78.871022,1,0
3048,13470,"Delaware Ave & Sheridan Dr",,42.981389,-78.872622,1,0
3049,13480,"Delaware Ave & Sheridan Dr",,42.981389,-78.872202,1,0
3050,13490,"Delaware Ave & Sheridan Dr",,42.980348,-78.872063,1,0
3051,13500,"Delaware Ave & Shoreham Parkway",,42.949958,-78.868830,1,0
3052,13510,"Delaware St & Simson St",,43.013908,-78.872601,1,0
3053,13520,"Delaware St & State St",,43.010439,-78.872611,1,0
3054,13790,"Delaware Ave & West Utica St",,42.911499,-78.870203,1,0
3055,13370,"Delaware Ave & Oakridge Ave",,42.985889,-78.873231,1,0
3056,14330,"Eggert Rd & Kenville Rd",,42.937940,-78.798930,1,0
3057,14200,"Eggert Rd & Cedar Rd",,42.936948,-78.798901,1,0
3058,14210,"Eggert Rd & Cleveland Dr",,42.940420,-78.801433,1,0
3060,14550,"Electric Ave & Cleveland Ave",,42.809108,-78.828401,1,0
3061,13770,"Delaware Ave & West Ferry St",,42.915598,-78.869213,1,0
3062,14230,"Eggert Rd & Eldon Rd",,42.945659,-78.803292,1,0
3063,14240,"Eggert Rd & Gail Ave",,42.933999,-78.798962,1,0
3064,14250,"Eggert Rd & Gail Ave",,42.933928,-78.799090,1,0
3065,14280,"Eggert Rd & Janet St",,42.939699,-78.800851,1,0
3066,14290,"Eggert Rd & Kensington Ave",,42.942020,-78.802951,1,0
3068,14160,"437 Eggert Rd",,42.939518,-78.800501,1,0
3070,14150,"247 Eggert Rd",,42.931248,-78.798932,1,0
3071,14340,"Eggert Rd & Langfield Dr",,42.929938,-78.799703,1,0
3073,14540,"Electric Ave & Arnold Place",,42.813230,-78.828451,1,0
3074,14520,"Eggert Rd & Winspear Ave",,42.947988,-78.803214,1,0
3075,14393,"Eggert Rd & Millicent Ave",,42.935260,-78.799143,1,0
3076,14400,"Eggert Rd & Minnesota Ave",,42.945949,-78.803541,1,0
3078,14470,"Eggert Rd & Rounds Ave",,42.947437,-78.803480,1,0
3079,14490,"Eggert Rd & Shirely Ave",,42.944239,-78.803210,1,0
3080,14500,"Eggert Rd & Shirley Ave",,42.944278,-78.803442,1,0
3081,14510,"Eggert Rd & Tudor Rd",,42.935320,-78.798952,1,0
3082,14310,"Eggert Rd & Kensington Ave",,42.941918,-78.803162,1,0
3083,14013,"45 Earhart Dr",,42.954499,-78.714752,1,0
3085,13911,"15 Dingens St",,42.877848,-78.815120,1,0
3086,13912,"Dingens St & Bailey Ave",,42.877958,-78.815303,1,0
3087,13913,"Dingens St & James E. Casey Dr",,42.877840,-78.805233,1,0
3088,14580,"Electric Ave & Kirby Ave",,42.816567,-78.828063,1,0
3089,13914,"Dingens St & Weiss St",,42.877758,-78.808723,1,0
3090,13915,"Dingens St & Weiss St",,42.877848,-78.808143,1,0
3093,13950,"Dodge St & Norway Park",,42.905580,-78.846773,1,0
3094,14570,"Electric Ave & Gibbons St",,42.818108,-78.827914,1,0
3095,14170,"456 Eggert Rd",,42.940688,-78.801880,1,0
3096,14010,"60 Earhart Dr",,42.954080,-78.714831,1,0
3097,14220,"Eggert Rd & Davidson Ave",,42.937729,-78.799172,1,0
3098,14016,"Earhart Dr & Wehrle Dr",,42.955560,-78.714581,1,0
3099,14021,"East Robinson Rd & Northwood Medical Center",,43.036178,-78.816301,1,0
3104,14560,"Electric Ave & Cleveland Ave",,42.809467,-78.828641,1,0
3106,14120,"Efner St & Hudson St",,42.894320,-78.890802,1,0
3107,14130,"Efner St & Maryland St",,42.893048,-78.890141,1,0
3108,14140,"246 Eggert Rd",,42.931689,-78.799131,1,0
3109,14562,"Electric Ave & Currant St",,42.818288,-78.828050,1,0
3110,27740,"Lake Ave & Salisbury Ave",,42.797238,-78.826732,1,0
3111,27250,"Kensington Ave & Huntley Ave",,42.943798,-78.799470,1,0
3115,27615,"Kensington Ave & William Gaiter Parkway",,42.933859,-78.823632,1,0
3116,27620,"Kensington Ave & Wyoming Ave",,42.933410,-78.824710,1,0
3117,27640,"Knoche Rd & Military Rd",,42.993729,-78.882153,1,0
3118,27650,"Knoche Rd & Military Rd",,42.993910,-78.882523,1,0
3119,27660,"Lafayette Ave & Barton St",,42.920098,-78.894141,1,0
3121,27690,"Lafayette Ave & Niagara St",,42.920089,-78.898451,1,0
3123,27730,"Lake Ave & Salisbury Ave",,42.797120,-78.827282,1,0
3124,27560,"Kensington Ave & Suffolk St",,42.939449,-78.810121,1,0
3125,27750,"Lake Ave & South Park Ave",,42.797090,-78.824313,1,0
3126,27760,"Lake St & South Park Ave",,42.797207,-78.824473,1,0
3127,27770,"Lakeshore Rd & Athol Springs Transit Ctr",,42.773899,-78.861812,1,0
3128,27771,"Lake St & Birch St",,42.640648,-79.058172,1,0
3129,27780,"Lake St & Highland Ave",,42.723058,-78.838962,1,0
3130,27790,"Lake St & Highland Ave",,42.723478,-78.839112,1,0
3131,27793,"Lake St & Okler Ave",,42.725878,-78.838281,1,0
3132,27810,"Lake St & Pleasant Ave",,42.720209,-78.839121,1,0
3133,27820,"Lake St & Union St",,42.718170,-78.839021,1,0
3134,27830,"Lake St & Union St",,42.718627,-78.839141,1,0
3135,27831,"4th St",,42.638579,-79.030190,1,0
3136,27700,"Lafayette Ave & West Ave",,42.920078,-78.896521,1,0
3138,28420,"Lewiston Rd & Irving Dr",,43.148669,-79.038511,1,0
3144,27360,"Kensington Ave & Leroy Ave",,42.932769,-78.826650,1,0
3145,27370,"Kensington Ave & Liberty Ave",,42.933599,-78.824473,1,0
3150,27420,"Kensington Ave & Olympic Ave",,42.936079,-78.818420,1,0
3151,27858,"Lakeshore Rd & Lake St",,42.643678,-79.062612,1,0
3152,27450,"Kensington Ave & Orleans St",,42.940420,-78.807572,1,0
3153,27460,"Kensington Ave & Orleans St",,42.941088,-78.806140,1,0
3158,27500,"Kensington Ave & Parkridge Ave",,42.935007,-78.821172,1,0
3162,27550,"Kensington Ave & Suffolk St",,42.938929,-78.811233,1,0
3163,27410,"Kensington Ave & Olympic Ave",,42.935777,-78.818913,1,0
3165,28050,"Langfield Dr & Edison Ave",,42.929900,-78.802293,1,0
3166,28060,"Langfield Dr & Eggert Rd",,42.929678,-78.799694,1,0
3167,28070,"Langfield Dr & Suffolk St",,42.929828,-78.809562,1,0
3168,28080,"Langfield Dr & Suffolk St",,42.929960,-78.810133,1,0
3169,28090,"Langfield Dr & Sun St",,42.929779,-78.804820,1,0
3170,28100,"Langfield Dr & Sun St",,42.929960,-78.804231,1,0
3171,28110,"Langfield Dr & Tower St",,42.929859,-78.806313,1,0
3172,28120,"Langfield Dr & Tower St",,42.929930,-78.806791,1,0
3173,28133,"LaSalle Ave & St Francis High School",,42.769838,-78.864453,1,0
3174,28150,"Laverack Ave & St Mary's High School",,42.907758,-78.679333,1,0
3175,28153,"80 Lawrence Bell Dr",,42.952959,-78.722120,1,0
3176,27832,"Lake St & Allen St",,42.638538,-79.034761,1,0
3178,28030,"Langfield Dr & Bailey Ave",,42.929919,-78.813341,1,0
3179,28220,"Lein Rd & East Center Rd",,42.838728,-78.711773,1,0
3180,28230,"Lein Rd & Partridge La",,42.838298,-78.711624,1,0
3181,28240,"Lein Rd & Schultz Rd",,42.844888,-78.711942,1,0
3182,28250,"Lein Rd & Schultz Rd",,42.845269,-78.712181,1,0
3183,28270,"Lein Rd & Seneca Creek Rd",,42.850558,-78.711791,1,0
3184,28280,"Lein Rd & Seneca Creek Rd",,42.850618,-78.712123,1,0
3185,28300,"Lewiston Rd & Sacred Heart School",,43.154720,-79.038252,1,0
3186,28310,"Lewiston Rd & Sacred Heart School",,43.154580,-79.038463,1,0
3187,28380,"Lewiston Rd & Garfield Ave",,43.132118,-79.046933,1,0
3188,28390,"Lewiston Rd & Garrett Ave",,43.127199,-79.049683,1,0
3189,31130,"Main St & Pine Ave",,43.094319,-79.056433,1,0
3190,28156,"81 Lawrence Bell Dr",,42.952808,-78.722492,1,0
3191,27943,"Lakeshore Rd & Evangola State Park",,42.607679,-79.101343,1,0
3192,27247,"Kensington Ave & Huntley Ave",,42.943669,-78.799572,1,0
3193,27859,"Lake St & Prospect St",,42.638669,-79.036641,1,0
3194,27860,"Lake St & Joyce Ave",,42.638559,-79.039592,1,0
3195,27870,"Lake St & Route 5",,42.638529,-79.047281,1,0
3196,27880,"Lake St & Erie Rd",,42.638507,-79.048301,1,0
3197,27909,"Old Lake Shore Rd & Argyle Ave",,42.617988,-79.097970,1,0
3198,27911,"Lakeshore Rd & Argyle Ave",,42.618007,-79.098052,1,0
3199,27918,"Old Lake Shore Rd & Central Ave",,42.636219,-79.075901,1,0
3200,27920,"Lakeshore Rd & Arthur Ave",,42.619479,-79.098062,1,0
3201,27921,"Lakeshore Rd & Central Ave",,42.636449,-79.075863,1,0
3202,27931,"Lakeshore Rd & Dawn Ave",,42.623910,-79.094473,1,0
3203,28040,"Langfield Dr & Edison Ave",,42.929749,-78.802661,1,0
3204,27940,"Old Lake Shore Rd & Evangola State Park",,42.607030,-79.101394,1,0
3205,28031,"Langfield Dr & Bailey Ave",,42.929798,-78.812960,1,0
3206,27953,"Lakeshore Rd & Herr Rd",,42.631807,-79.082181,1,0
3207,27954,"Lakeshore Rd & Kennedy Ave",,42.625077,-79.093333,1,0
3208,27955,"Old Lake Shore Rd & Lake St",,42.643629,-79.062433,1,0
3209,27971,"Lakeshore Rd & Peters Rd",,42.638839,-79.071883,1,0
3210,27972,"Lakeshore Rd & Lotus Point Rd",,42.595159,-79.117122,1,0
3211,27973,"Old Lake Shore Rd & Peters Rd",,42.638650,-79.071981,1,0
3212,27980,"Old Lake Shore Rd & Waterman Rd",,42.639519,-79.069850,1,0
3213,27981,"Lakeshore Rd & Waterman Rd",,42.639938,-79.069972,1,0
3214,27982,"Lakeshore Rd & Westwood Rd",,42.627100,-79.090190,1,0
3215,27983,"Old Lake Shore Rd & Westwood Rd",,42.626738,-79.090631,1,0
3216,27997,"Lakeview Ave & Porter Ave",,42.899159,-78.895251,1,0
3217,27833,"Lake St & Birch St",,42.640719,-79.057922,1,0
3218,27932,"Old Lake Shore Rd & Dawn Ave",,42.623828,-79.094383,1,0
3219,26540,"Kenmore Ave & Englewood Ave",,42.958319,-78.831561,1,0
3220,27260,"Kensington Ave & Huntley Loop",,42.943768,-78.799362,1,0
3221,26420,"Kenmore Ave & Charleston Ave",,42.958689,-78.855780,1,0
3222,26430,"Kenmore Ave & Coburg St",,42.958478,-78.845271,1,0
3223,26450,"Kenmore Ave & Colvin Ave",,42.958629,-78.858903,1,0
3224,26460,"Kenmore Ave & Colvin Blvd",,42.958738,-78.858213,1,0
3225,26470,"Kenmore Ave & CVS",,42.958368,-78.834541,1,0
3226,26480,"Kenmore Ave & Delaware Ave",,42.958659,-78.869773,1,0
3227,26490,"Kenmore Ave & Delaware Ave",,42.958757,-78.869330,1,0
3228,26500,"Kenmore Ave & Duluth Ave",,42.958568,-78.851041,1,0
3229,26510,"Kenmore Ave & Elmwood and Kenmore",,42.958557,-78.879243,1,0
3230,26520,"Kenmore Ave & Elmwood Ave",,42.958640,-78.878913,1,0
3232,26530,"Kenmore Ave & Englewood Ave",,42.958239,-78.831561,1,0
3233,26380,"Kenmore Ave & Byron Ave",,42.958508,-78.840980,1,0
3234,26550,"Kenmore Ave & Eugene St",,42.958618,-78.873772,1,0
3235,26560,"Kenmore Ave & Eugene Ave",,42.958719,-78.873161,1,0
3236,26570,"Kenmore Ave & Fairfield Ave",,42.958349,-78.836773,1,0
3237,26580,"Kenmore Ave & Fairfield Ave",,42.958387,-78.835642,1,0
3238,26590,"Kenmore Ave & Fayette Ave",,42.958598,-78.847521,1,0
3239,26610,"Kenmore Ave & Grandview Ave",,42.958198,-78.825163,1,0
3240,26620,"Kenmore Ave & Gunnell Ave",,42.958549,-78.849580,1,0
3241,26630,"Kenmore Ave & Gunnell Ave",,42.958618,-78.849082,1,0
3242,26640,"Kenmore Ave & Harvest Ave",,42.958508,-78.847682,1,0
3243,26650,"Kenmore Ave & Hobmoor Ave",,42.958618,-78.854343,1,0
3244,26660,"Kenmore Ave & Louvaine Dr",,42.958648,-78.850872,1,0
3245,26523,"Kenmore Ave & Elmwood Ave",,42.958670,-78.878332,1,0
3246,26240,"Kehr St & East Ferry St",,42.914220,-78.831911,1,0
3247,26080,"Jefferson Ave & Woodlawn Ave",,42.914058,-78.854164,1,0
3248,26090,"7th St",,42.898967,-78.891930,1,0
3249,26100,"Jersey St & Busti Ave",,42.898419,-78.893011,1,0
3250,26110,"Jersey St & Lakeview Ave",,42.898148,-78.893612,1,0
3251,26113,"John Glenn Dr & Commerce Dr",,43.027459,-78.806870,1,0
3252,26115,"John Glenn Dr & Commerce Dr",,43.027338,-78.806973,1,0
3253,26160,"Johnson St & Best St",,42.903500,-78.848292,1,0
3254,26170,"Johnson St & Best St",,42.903618,-78.848411,1,0
3255,26180,"Johnson St & East North St",,42.901828,-78.848270,1,0
3256,26190,"Johnson St & East North St",,42.902179,-78.848391,1,0
3257,26200,"Johnson St & High St",,42.900359,-78.848861,1,0
3258,26410,"Kenmore Ave & Charleston Ave",,42.958640,-78.856121,1,0
3259,26230,"Kehr St & Box Ave",,42.911469,-78.832471,1,0
3260,26690,"Kenmore Ave & Myron Ave",,42.958768,-78.865432,1,0
3261,26250,"Kehr St & East Ferry St",,42.914368,-78.832501,1,0
3262,26260,"Kehr St & French St",,42.910570,-78.832451,1,0
3263,26270,"Kehr St & Winslow Ave",,42.912767,-78.832304,1,0
3264,26280,"Kehr St & Winslow Ave",,42.913228,-78.832543,1,0
3265,26290,"1129 Kenmore Ave",,42.958727,-78.859520,1,0
3266,26310,"1268 Kenmore Ave",,42.958659,-78.864733,1,0
3267,26320,"1548 Kenmore Ave",,42.958609,-78.875502,1,0
3268,26330,"1561 Kenmore Ave",,42.958708,-78.875602,1,0
3269,26340,"1772 Kenmore Ave",,42.958500,-78.883781,1,0
3270,26360,"1838 Kenmore Ave",,42.958489,-78.885923,1,0
3271,26370,"Kenmore Ave & Byron Ave",,42.958387,-78.841651,1,0
3272,26220,"Kehr St & Box Ave",,42.911110,-78.832290,1,0
3277,27030,"Kensington Ave & Burgard High School",,42.928847,-78.836254,1,0
3279,27050,"Kensington Ave & Century Rd",,42.944889,-78.796571,1,0
3281,27060,"Kensington Ave & Century Rd",,42.944708,-78.797232,1,0
3284,27087,"Kensington Ave & Clyde Ave",,42.934169,-78.823181,1,0
3285,26670,"Kenmore Ave & Melrose Ave",,42.958640,-78.884964,1,0
3288,27120,"Kensington Ave & Copsewood Ave",,42.936660,-78.816630,1,0
3289,27140,"Kensington Ave & Deerfield Ave",,42.932489,-78.827023,1,0
3290,27150,"Kensington Ave & Eggert Rd",,42.941979,-78.803752,1,0
3291,27160,"Kensington Ave & Eggert Rd",,42.942329,-78.803083,1,0
3293,27180,"Kensington Ave & Fillmore Ave",,42.927707,-78.838882,1,0
3299,27090,"Kensington Ave & Comstock Ave",,42.936769,-78.816813,1,0
3300,26830,"Kenmore Ave & University Ave",,42.958157,-78.828252,1,0
3301,28430,"Lewiston Rd & Irving Dr",,43.149130,-79.038592,1,0
3302,26700,"Kenmore Ave & Niagara Falls Blvd",,42.958018,-78.823932,1,0
3303,26710,"Kenmore Ave & Niagara Falls Blvd",,42.958168,-78.823373,1,0
3304,26720,"Kenmore Ave & Parker Blvd",,42.958470,-78.838951,1,0
3305,26730,"Kenmore Ave & Grandview Ave",,42.958100,-78.825961,1,0
3306,26740,"Kenmore Ave & Rosemary Ave",,42.958368,-78.839682,1,0
3307,26750,"Kenmore Ave & Rowley Ave",,42.958640,-78.861412,1,0
3308,26760,"Kenmore Ave & Rowley Ave",,42.958727,-78.861160,1,0
3309,26780,"Kenmore Ave & Starin Ave",,42.958440,-78.843991,1,0
3310,26790,"Kenmore Ave & Starin Ave",,42.958549,-78.843511,1,0
3311,26800,"416 Kenmore Ave",,42.958289,-78.835133,1,0
3312,26980,"Kensington Ave & Bailey Ave",,42.938208,-78.813212,1,0
3313,26820,"Kenmore Ave & Truesdale Rd",,42.958557,-78.845791,1,0
3314,26970,"Kensington Ave & Bailey Ave",,42.938049,-78.813340,1,0
3315,26840,"Kenmore Ave & University Ave",,42.958239,-78.827592,1,0
3316,26850,"Kenmore Ave & Wendel Ave",,42.958218,-78.830281,1,0
3317,26860,"Kenmore Ave & Wendel Ave",,42.958278,-78.829723,1,0
3318,26880,"Kenmore Ave & Wilber Ave",,42.958549,-78.881823,1,0
3319,26890,"Kenmore Ave & Wilber Ave",,42.958670,-78.881683,1,0
3320,26893,"Kenmore Ave & Windermere Blvd",,42.958028,-78.819431,1,0
3321,26900,"Kenmore Ave & Main St",,42.957749,-78.818614,1,0
3323,26930,"1260 Kensington Ave",,42.940028,-78.808720,1,0
3324,26940,"1261 Kensington Ave",,42.939880,-78.808901,1,0
3325,26960,"Kensington Ave & Northumberland Ave",,42.934920,-78.821023,1,0
3326,26680,"Kenmore Ave & Military Rd",,42.958618,-78.888573,1,0
3327,26810,"Kenmore Ave & South Irving Terrace",,42.958670,-78.852744,1,0
3328,30390,"Main St & Humboldt Station",,42.927529,-78.851491,1,0
3329,29980,"Main St & Delavan-Canisius College",,42.922438,-78.856251,1,0
3330,30280,"Main St & Harlem Rd",,42.963578,-78.784893,1,0
